Date,Open,High,Low,Close,Adj Close,Volume
2013-01-02,54.880001,55.000000,54.009998,54.540001,46.230911,5358100
2013-01-03,53.439999,53.520000,51.849998,51.990002,44.069386,14413200
2013-01-04,52.200001,52.730000,52.060001,52.090000,44.154160,10458000
2013-01-07,51.880001,52.330002,51.549999,52.090000,44.154160,7804500
2013-01-08,52.000000,52.240002,51.360001,51.400002,43.569279,8196200
2013-01-09,51.590000,52.500000,51.500000,52.369999,44.391506,5154300
2013-01-10,52.520000,53.189999,52.330002,53.110001,45.018772,6506500
2013-01-11,53.400002,53.400002,52.330002,52.820000,44.772957,10182500
2013-01-14,52.869999,54.419998,52.599998,53.360001,45.230679,7119900
2013-01-15,53.220001,53.849998,53.209999,53.619999,45.451065,5802900
2013-01-16,53.639999,53.799999,53.340000,53.660000,45.484982,6474500
2013-01-17,53.759998,54.529999,53.169998,54.400002,46.112240,14438900
2013-01-18,54.400002,54.630001,54.220001,54.560001,46.247852,7023900
2013-01-22,54.650002,56.090000,54.560001,56.020000,47.485432,9330000
2013-01-23,56.110001,56.250000,55.450001,55.910000,47.392189,6665700
2013-01-24,56.029999,56.439999,55.900002,56.220001,47.654953,4221700
2013-01-25,56.360001,56.380001,55.720001,56.040001,47.502403,5604700
2013-01-28,56.419998,56.529999,55.799999,55.810001,47.307434,5736900
2013-01-29,55.750000,56.689999,55.680000,56.279999,47.705811,7317600
2013-01-30,56.250000,56.439999,55.919998,56.080002,47.536293,6269200
2013-01-31,55.840000,56.040001,55.209999,55.209999,46.798832,6957500
2013-02-01,55.740002,55.840000,55.369999,55.770000,47.273521,6369500
2013-02-04,55.320000,56.369999,55.320000,55.750000,47.256565,4795700
2013-02-05,57.070000,57.830002,56.830002,57.770000,48.968822,8645500
2013-02-06,57.439999,57.540001,57.099998,57.380001,48.638256,5266100
2013-02-07,57.360001,57.500000,56.650002,57.049999,48.358501,6050700
2013-02-08,57.160000,58.259998,57.119999,57.740002,48.943401,4554600
2013-02-11,57.560001,57.709999,57.049999,57.119999,48.417843,4166800
2013-02-12,57.200001,57.380001,56.930000,57.009998,48.324619,4448600
2013-02-13,57.009998,57.369999,56.750000,57.230000,48.511105,4261200
2013-02-14,57.009998,57.220001,56.750000,57.049999,48.358501,5173800
2013-02-15,57.060001,57.490002,57.040001,57.320000,48.587379,5750400
2013-02-19,54.200001,56.880001,54.040001,56.660000,48.027931,14566200
2013-02-20,56.509998,56.580002,55.189999,55.209999,46.798832,7542900
2013-02-21,55.570000,55.939999,54.880001,55.240002,46.824261,6357300
2013-02-22,55.400002,55.410000,54.250000,54.470001,46.171574,8400700
2013-02-25,54.689999,54.750000,53.290001,53.299999,45.179817,6807800
2013-02-26,53.509998,53.599998,52.509998,53.049999,44.967911,6325100
2013-02-27,52.959999,54.009998,52.930000,53.869999,45.662983,5133800
2013-02-28,53.820000,53.959999,53.389999,53.450001,45.306973,5879800
2013-03-01,53.340000,53.790001,52.880001,53.520000,45.366306,6972100
2013-03-04,53.310001,53.500000,53.130001,53.320000,45.196774,4783000
2013-03-05,53.430000,53.840000,53.180000,53.500000,45.349346,4911700
2013-03-06,53.560001,53.939999,53.349998,53.610001,45.442600,5562600
2013-03-07,53.759998,54.180000,53.689999,53.799999,45.603638,4455700
2013-03-08,53.970001,54.250000,53.520000,53.810001,45.612133,4584400
