Date,Open,High,Low,Close,Adj Close,Volume
2013-01-02,71.019997,71.019997,70.300003,70.839996,52.788967,12874200
2013-01-03,70.980003,71.000000,70.449997,70.739998,52.714447,9598300
2013-01-04,71.239998,71.730003,71.010002,71.550003,53.318054,11631800
2013-01-07,71.500000,71.529999,71.190002,71.400002,53.206268,7548800
2013-01-08,71.309998,71.650002,71.250000,71.410004,53.213734,9825300
2013-01-09,71.639999,71.849998,71.500000,71.730003,53.452202,7672800
2013-01-10,71.809998,72.379997,71.739998,72.190002,53.794968,11888500
2013-01-11,72.190002,72.580002,72.160004,72.349998,53.914207,7766700
2013-01-14,72.599998,72.790001,72.370003,72.559998,54.070686,7386000
2013-01-15,72.250000,72.440002,72.000000,72.370003,53.929119,7795100
2013-01-16,72.260002,72.820000,72.250000,72.580002,54.085602,8779900
2013-01-17,72.879997,73.010002,72.370003,72.900002,54.324062,10570100
2013-01-18,72.900002,73.230003,72.790001,73.230003,54.569969,13558600
2013-01-22,72.919998,73.209999,72.419998,72.690002,54.167591,11469800
2013-01-23,72.519997,72.910004,72.470001,72.849998,54.286800,10155100
2013-01-24,72.959999,73.230003,72.839996,73.099998,54.473083,9369700
2013-01-25,73.129997,73.930000,73.059998,73.919998,55.084145,10421500
2013-01-28,73.959999,74.000000,73.430000,73.620003,54.860603,9420900
2013-01-29,73.669998,74.620003,73.639999,74.410004,55.449280,12386500
2013-01-30,74.449997,74.800003,74.010002,74.089996,55.210835,9245500
2013-01-31,74.080002,74.360001,73.779999,73.919998,55.084145,10448700
2013-02-01,74.139999,74.419998,74.080002,74.180000,55.277882,10016300
2013-02-04,73.559998,74.250000,73.559998,74.110001,55.225735,9200700
2013-02-05,74.489998,74.820000,74.470001,74.660004,55.635578,10230800
2013-02-06,74.570000,75.389999,74.519997,75.389999,56.179565,12084000
2013-02-07,74.820000,75.199997,74.680000,75.059998,55.933655,9798200
2013-02-08,75.169998,75.610001,74.730003,75.480003,56.246647,8153300
2013-02-11,75.279999,75.500000,75.050003,75.410004,56.194469,5697100
2013-02-12,75.419998,75.860001,75.419998,75.800003,56.485100,7598900
2013-02-13,75.790001,75.870003,75.370003,75.660004,56.380772,8014800
2013-02-14,75.500000,76.089996,75.379997,75.809998,56.492554,9681800
2013-02-15,75.720001,76.160004,75.510002,76.160004,56.753380,10528400
2013-02-19,76.029999,77.000000,75.959999,76.959999,57.349514,9747400
2013-02-20,76.790001,76.970001,76.540001,76.650002,57.118496,7857500
2013-02-21,76.470001,77.019997,76.379997,76.870003,57.282452,9465700
2013-02-22,76.389999,76.489998,75.970001,76.250000,57.274948,8571500
2013-02-25,76.470001,76.660004,75.570000,75.570000,56.764168,10603300
2013-02-26,75.879997,76.339996,75.500000,75.750000,56.899372,10742100
2013-02-27,75.680000,76.449997,75.599998,76.320000,57.327518,8180300
2013-02-28,76.230003,76.489998,76.110001,76.110001,57.169777,11806300
2013-03-01,75.790001,76.769997,75.730003,76.699997,57.612968,9528300
2013-03-04,76.730003,77.279999,76.730003,77.199997,57.988522,12628000
2013-03-05,77.559998,77.709999,77.440002,77.660004,58.334042,9399400
2013-03-06,77.690002,77.739998,77.220001,77.389999,58.131241,8535200
2013-03-07,77.620003,77.959999,77.589996,77.750000,58.401657,7996500
2013-03-08,77.839996,78.220001,77.699997,78.190002,58.732159,8554100
2013-03-11,77.919998,78.519997,77.839996,78.440002,58.919968,8807600
2013-03-12,78.500000,78.690002,78.209999,78.559998,59.010063,8790500
2013-03-13,78.519997,78.669998,78.199997,78.550003,59.002560,7983400
2013-03-14,78.669998,79.099998,78.489998,79.099998,59.415710,10130400
2013-03-15,78.620003,79.239998,78.620003,79.190002,59.483315,18296500
2013-03-18,78.720001,79.190002,78.699997,78.809998,59.197880,8005400
2013-03-19,78.980003,79.089996,78.500000,78.860001,59.235413,7095800
2013-03-20,79.180000,79.610001,79.169998,79.449997,59.678612,8000800
2013-03-21,79.120003,79.500000,78.769997,79.010002,59.348103,8436300
2013-03-22,79.110001,79.739998,79.019997,79.739998,59.896446,6873100
2013-03-25,79.830002,79.940002,79.470001,79.680000,59.851372,9616600
2013-03-26,79.930000,80.879997,79.849998,80.849998,60.730202,12682900
2013-03-27,80.559998,81.349998,80.269997,81.269997,61.045704,10703400
2013-03-28,81.370003,81.589996,80.949997,81.529999,61.241009,11332100
2013-04-01,81.389999,81.959999,81.279999,81.930000,61.541451,7376800
2013-04-02,82.000000,82.690002,81.900002,82.690002,62.112320,10342200
2013-04-03,82.739998,82.949997,81.570000,82.070000,61.646618,12254000
2013-04-04,82.199997,82.720001,81.930000,82.410004,61.901997,10303000
2013-04-05,81.790001,82.110001,81.620003,82.040001,61.624096,8581400
2013-04-08,81.269997,81.389999,80.309998,81.110001,60.925491,15828500
2013-04-09,81.260002,81.750000,81.239998,81.519997,61.233505,9111000
2013-04-10,81.830002,82.199997,81.739998,82.019997,61.609062,7583200
2013-04-11,82.139999,82.959999,82.080002,82.320000,61.834377,9882700
2013-04-12,82.250000,82.739998,82.169998,82.739998,62.149879,6987000
2013-04-15,82.720001,83.089996,81.709999,81.709999,61.376202,12385800
2013-04-16,82.330002,83.540001,82.070000,83.440002,62.675667,12620000
2013-04-17,83.360001,84.430000,83.290001,83.900002,63.021229,13693300
2013-04-18,83.959999,84.300003,83.029999,83.180000,62.480389,9921500
2013-04-19,83.510002,84.570000,83.470001,84.489998,63.464378,10787600
2013-04-22,84.589996,84.930000,84.199997,84.830002,63.719772,6989900
