Date,Open,High,Low,Close,Adj Close,Volume
2013-02-01,73.080002,76.330002,70.980003,75.769997,55.682915,122822500
2013-03-01,75.550003,79.269997,75.370003,79.110001,58.553276,108962100
2013-04-01,78.760002,84.320000,78.250000,82.470001,61.040203,123909700
2013-05-01,82.360001,84.779999,80.699997,80.769997,59.781914,92016900
2013-06-01,80.669998,83.190002,78.199997,81.790001,60.536865,112685400
2013-07-01,81.959999,87.059998,80.290001,83.540001,62.265400,111819000
2013-08-01,84.040001,85.430000,78.610001,79.730003,59.425671,93237000
2013-09-01,80.480003,82.940002,78.320000,79.500000,59.254234,92056100
2013-10-01,79.379997,85.500000,78.669998,84.089996,63.122395,109417600
2013-11-01,84.150002,86.730003,83.830002,84.459999,63.400112,79017100
2013-12-01,84.430000,84.519997,79.959999,82.940002,62.259121,99693900
2014-01-01,82.930000,83.989998,79.900002,80.360001,60.734097,102347400
2014-02-01,80.349998,81.849998,77.010002,80.070000,60.514923,143431700
2014-03-01,79.169998,83.800003,79.099998,83.500000,63.107246,118964900
2014-04-01,83.070000,87.000000,81.989998,85.889999,65.372810,116138500
2014-05-01,86.000000,88.480003,84.949997,88.330002,67.229935,76849900
2014-06-01,88.120003,90.239998,86.709999,89.339996,67.998680,82689300
2014-07-01,89.120003,93.089996,88.070000,88.099998,67.556465,91149100
2014-08-01,87.709999,93.510002,87.459999,92.489998,70.922783,90996100
2014-09-01,92.620003,94.209999,90.580002,93.089996,71.382889,86888800
2014-10-01,92.669998,96.739998,89.820000,96.169998,74.270683,126693700
2014-11-01,95.940002,100.699997,95.500000,100.099998,77.305794,75409800
2014-12-01,98.559998,100.570000,92.430000,94.559998,73.027313,94377400
2015-01-01,94.930000,99.000000,92.940002,93.779999,72.900589,112245900
2015-02-01,93.860001,100.760002,93.599998,98.980003,76.942841,101093700
2015-03-01,98.980003,99.300003,92.239998,95.620003,74.330925,111295500
2015-04-01,95.160004,97.639999,93.260002,95.120003,74.437744,95859000
2015-05-01,95.160004,98.440002,94.760002,96.430000,75.462914,77534900
2015-06-01,96.589996,96.589996,92.540001,93.339996,73.044769,91637600
2015-07-01,93.800003,97.489998,93.550003,96.349998,75.956230,107155600
2015-08-01,96.190002,100.610001,76.480003,92.930000,73.260117,112929000
2015-09-01,91.120003,94.400002,90.430000,94.300003,74.340126,103747800
2015-10-01,94.199997,103.440002,92.529999,102.190002,81.185036,111126300
2015-11-01,102.139999,102.580002,97.650002,100.160004,79.572266,76117100
2015-12-01,100.110001,101.699997,96.809998,99.919998,79.381622,92375600
2016-01-01,98.559998,99.849998,93.250000,99.300003,79.441681,112024600
2016-02-01,98.529999,100.699997,96.089996,97.820000,78.257660,97366600
2016-03-01,98.500000,103.449997,97.540001,102.480003,81.985764,104782000
2016-04-01,101.970001,105.769997,100.419998,102.959999,82.958298,101317000
2016-05-01,102.739998,106.940002,100.000000,101.169998,81.516029,93222400
2016-06-01,100.559998,106.000000,100.300003,105.940002,85.359375,97386900
2016-07-01,106.230003,110.940002,105.379997,108.919998,88.418571,92254100
2016-08-01,108.720001,109.360001,106.260002,106.750000,86.656998,67339600
2016-09-01,106.459999,109.709999,104.050003,108.769997,88.921349,90670300
2016-10-01,108.769997,108.830002,105.000000,107.199997,87.637825,87403100
2016-11-01,107.139999,108.930000,100.099998,100.099998,81.833450,106251000
2016-12-01,99.889999,106.529999,98.500000,104.629997,86.169571,85980900
2017-01-01,104.940002,105.629997,101.059998,103.779999,85.469574,83320700
2017-02-01,103.610001,110.599998,102.980003,110.379997,90.905090,81771500
2017-03-01,109.599998,112.760002,108.470001,111.860001,92.123962,93121500
2017-04-01,111.949997,114.610001,111.339996,113.279999,93.934242,68474400
2017-05-01,112.930000,118.120003,111.699997,116.870003,96.911156,72360700
2017-06-01,116.800003,118.239998,114.889999,115.489998,96.424576,74528800
2017-07-01,115.550003,118.059998,112.250000,116.610001,97.359680,70464600
2017-08-01,116.690002,119.389999,114.910004,115.730003,96.624962,66929100
2017-09-01,115.379997,117.290001,110.339996,111.430000,93.685860,79755600
2017-10-01,109.910004,113.629997,106.190002,110.230003,92.676956,85595300
2017-11-01,109.760002,117.379997,109.150002,116.519997,97.965332,69167500
2017-12-01,116.500000,120.570000,115.040001,119.919998,101.523376,70079200
2018-01-01,119.930000,122.510002,116.379997,120.300003,101.845093,88470600
2018-02-01,119.919998,121.010002,107.940002,109.730003,92.896584,97278600
2018-03-01,109.209999,113.900002,105.940002,109.150002,92.405579,97486500
2018-04-01,108.620003,111.180000,100.580002,100.940002,86.086617,98237200
2018-05-01,100.360001,102.239998,95.940002,100.250000,85.498116,127114600
2018-06-01,100.540001,109.589996,99.650002,108.870003,93.703629,112788100
2018-07-01,108.699997,116.900002,107.519997,115.000000,98.979691,147328900
2018-08-01,114.419998,118.440002,110.889999,112.010002,96.406212,97858900
2018-09-01,111.820000,115.519997,110.449997,111.800003,96.225464,75015800
2018-10-01,112.150002,114.230003,104.529999,112.379997,97.524734,119829000
2018-11-01,112.000000,122.000000,109.629997,121.940002,105.821022,90370600
2018-12-01,120.480003,120.910004,105.029999,110.480003,95.875893,115113900
2019-01-01,109.150002,112.900002,106.730003,112.669998,98.552765,115732500
2019-02-01,112.949997,117.300003,111.449997,115.639999,101.150650,96885600
2019-03-01,115.860001,123.190002,114.260002,122.550003,108.064087,125322600
2019-04-01,122.589996,128.389999,120.739998,128.050003,112.913963,86628800
2019-05-01,127.849998,130.899994,124.849998,128.000000,112.869858,88149400
2019-06-01,127.860001,135.240005,127.489998,131.130005,115.629883,88686800
2019-07-01,131.990005,135.240005,126.239998,127.809998,113.527489,96373300
2019-08-01,128.960007,137.110001,123.879997,136.729996,121.450684,95177800
2019-09-01,136.350006,139.179993,134.100006,137.100006,121.779358,78024000
2019-10-01,136.929993,140.449997,133.490005,137.169998,122.683525,80470000
2019-11-01,137.550003,138.339996,131.589996,135.830002,121.485054,64684200
2019-12-01,136.649994,138.250000,134.320007,136.669998,122.236313,82358000
2020-01-01,136.869995,144.649994,133.949997,142.020004,127.911018,89890800
2020-02-01,142.770004,147.199997,128.350006,132.029999,118.913452,94682300
2020-03-01,132.000000,142.710007,101.419998,120.099998,108.168640,219268700
2020-04-01,117.269997,138.630005,115.669998,132.289993,119.952141,115317200
2020-05-01,131.119995,137.990005,128.580002,131.550003,119.281166,127004500
2020-06-01,131.600006,135.160004,126.529999,132.259995,119.924942,120003600
2020-07-01,132.529999,139.000000,131.279999,137.660004,125.790169,95675300
2020-08-01,137.110001,141.020004,134.619995,140.059998,127.983238,69194900
2020-09-01,140.250000,144.039993,129.360001,138.600006,126.649147,104372500
2020-10-01,139.440002,144.110001,131.710007,133.289993,122.672791,88547700
2020-11-01,135.610001,146.570007,133.779999,144.229996,132.741348,73555100
2020-12-01,145.029999,148.770004,143.020004,148.300003,136.487167,79881500
2021-01-01,147.009995,147.779999,136.009995,136.570007,126.586990,94589800
2021-02-01,136.979996,142.119995,128.570007,129.190002,119.746429,96036200
2021-03-01,130.610001,144.960007,128.320007,141.449997,131.110245,161735400
2021-04-01,141.190002,147.800003,140.110001,144.160004,134.689087,110116000
2021-05-01,145.029999,148.770004,143.490005,147.940002,138.220779,100657400
2021-06-01,148.779999,149.270004,144.610001,148.169998,138.435654,107461600
2021-07-01,148.080002,158.660004,147.770004,156.949997,147.710114,95669300
2021-08-01,157.000000,159.630005,153.639999,156.389999,147.183105,75271300
2021-09-01,156.839996,158.190002,150.100006,150.410004,141.555161,83658000
2021-10-01,151.350006,162.259995,149.479996,161.600006,153.128860,83983100
2021-11-01,161.199997,166.800003,158.389999,159.779999,151.404266,81356600
2021-12-01,162.470001,174.020004,159.830002,173.710007,164.604050,101544500
2022-01-01,172.199997,177.240005,166.449997,173.520004,165.535080,117678300
2022-02-01,173.149994,176.660004,160.289993,163.740005,156.205124,114609900
2022-03-01,163.070007,169.300003,153.369995,167.380005,159.677628,127094200
2022-04-01,167.889999,177.619995,167.369995,171.710007,164.885742,93846500
2022-05-01,173.000000,176.300003,159.619995,167.750000,161.083130,135299300
2022-06-01,168.179993,168.449997,154.860001,166.660004,160.036438,108827700
2022-07-01,166.740005,175.479996,165.330002,174.960007,169.175140,82172000
2022-08-01,174.550003,181.070007,172.199997,172.270004,166.574081,83528400
2022-09-01,170.919998,174.970001,163.009995,163.259995,157.861984,113613100
2022-10-01,163.520004,182.979996,160.979996,181.580002,176.756195,115063100
2022-11-01,180.940002,186.619995,175.419998,185.509995,180.581787,97984000
2022-12-01,185.479996,186.839996,178.389999,180.660004,175.860641,96723500
2023-01-01,180.589996,182.770004,167.460007,171.020004,167.515167,91592700
2023-02-01,170.880005,178.229996,167.050003,173.529999,169.973740,97118900
2023-03-01,172.320007,182.490005,169.119995,182.300003,178.564011,107272300
2023-04-01,181.899994,191.619995,180.399994,190.889999,188.241486,69875300
2023-05-01,190.449997,196.880005,180.699997,182.350006,179.819977,105793500
2023-06-01,182.419998,188.000000,179.330002,185.220001,182.650146,100942300
2023-07-01,184.300003,192.380005,182.419998,187.460007,186.150436,110380600
2023-08-01,187.490005,189.970001,175.309998,177.919998,176.677078,92393400
2023-09-01,178.729996,181.820007,173.479996,179.839996,179.839996,51144800
2023-09-15,181.410004,181.820007,179.610001,179.839996,179.839996,11661176
