Date,Open,High,Low,Close,Adj Close,Volume
2013-01-02,110.269997,110.419998,108.739998,110.389999,70.976326,6144100
2013-01-03,110.139999,110.919998,109.510002,109.919998,70.674164,6817000
2013-01-04,109.989998,110.620003,109.900002,110.500000,71.047089,4414500
2013-01-07,110.019997,110.089996,109.190002,109.750000,70.564850,4861000
2013-01-08,109.480003,109.690002,109.099998,109.260002,70.249802,6325400
2013-01-09,109.720001,110.080002,109.199997,109.540001,70.429825,4558600
2013-01-10,110.190002,110.760002,110.089996,110.470001,71.027802,5276400
2013-01-11,111.199997,112.080002,110.800003,111.730003,71.837921,5456300
2013-01-14,111.379997,112.949997,111.349998,112.849998,72.558022,6373900
2013-01-15,112.260002,113.470001,112.150002,113.440002,72.937370,5637600
2013-01-16,113.309998,114.330002,113.169998,113.970001,73.278160,6148500
2013-01-17,114.730003,115.860001,114.589996,114.739998,73.773239,6966000
2013-01-18,115.230003,115.239998,114.059998,115.239998,74.094719,8538000
2013-01-22,115.110001,115.940002,114.529999,115.910004,74.525475,5398000
2013-01-23,115.349998,115.900002,114.930000,115.010002,73.946838,5031800
2013-01-24,115.489998,116.370003,115.279999,115.500000,74.261879,4895800
2013-01-25,115.519997,116.379997,115.150002,116.199997,74.711960,4745400
2013-01-28,116.559998,116.580002,115.410004,116.040001,74.609070,4520500
2013-01-29,116.279999,117.400002,116.250000,117.209999,75.361336,4370100
2013-01-30,117.070000,117.500000,116.260002,116.449997,74.872673,5168200
2013-01-31,116.220001,116.900002,115.150002,115.150002,74.036842,7777900
2013-02-01,115.839996,116.690002,115.050003,116.500000,74.904839,6415900
2013-02-04,115.019997,115.889999,114.290001,115.199997,74.069008,6397600
2013-02-05,115.739998,116.379997,115.510002,115.809998,74.461182,5067800
2013-02-06,115.430000,115.919998,114.849998,115.910004,74.525475,4459800
2013-02-07,115.989998,116.000000,114.330002,115.019997,73.953262,5423900
2013-02-08,114.930000,115.779999,114.900002,115.639999,74.351906,4457200
2013-02-11,115.680000,115.839996,115.010002,115.639999,74.351906,3766300
2013-02-12,115.720001,116.839996,115.510002,116.500000,74.904839,4530600
2013-02-13,115.430000,115.839996,114.910004,115.529999,74.859497,4111000
2013-02-14,115.160004,116.260002,115.070000,115.709999,74.976135,5226400
2013-02-15,115.500000,115.699997,114.029999,114.959999,74.490135,6353200
2013-02-19,115.190002,116.260002,115.190002,115.919998,75.112175,5023300
2013-02-20,115.930000,116.099998,114.839996,114.989998,74.509598,5447000
2013-02-21,114.790001,115.300003,114.089996,114.989998,74.509598,4795100
2013-02-22,115.510002,116.230003,114.820000,115.959999,75.138115,5207200
2013-02-25,116.500000,117.339996,113.500000,113.540001,73.570038,7522800
2013-02-26,114.470001,115.169998,113.750000,114.959999,74.490135,6113100
2013-02-27,114.709999,116.949997,114.709999,116.650002,75.585213,4540600
2013-02-28,116.570000,117.889999,116.349998,117.150002,75.909203,5953600
2013-03-01,116.730003,117.239998,115.949997,116.900002,75.747208,5570300
2013-03-04,116.779999,117.809998,116.080002,117.489998,76.129471,5046700
2013-03-05,117.970001,118.250000,117.669998,117.930000,76.414612,6356000
2013-03-06,118.300003,118.779999,118.029999,118.470001,76.764496,5362200
2013-03-07,118.620003,118.889999,118.209999,118.559998,76.822830,4378700
2013-03-08,118.949997,119.110001,117.989998,118.570000,76.829315,4992000
2013-03-11,118.629997,118.800003,118.099998,118.730003,76.932968,4528400
2013-03-12,118.879997,119.300003,118.160004,118.250000,76.621948,4625000
2013-03-13,118.379997,118.699997,118.059998,118.360001,76.693207,5393300
2013-03-14,118.730003,120.260002,118.599998,120.000000,77.755875,7476700
2013-03-15,119.589996,119.919998,118.910004,119.680000,77.548538,10215600
2013-03-18,118.779999,119.900002,118.699997,119.129997,77.192154,4828700
2013-03-19,119.389999,119.809998,118.650002,119.459999,77.405968,5244200
2013-03-20,119.980003,120.879997,119.860001,120.349998,77.982674,5945300
2013-03-21,120.000000,120.989998,119.809998,120.339996,77.976196,6168500
2013-03-22,120.660004,121.400002,120.480003,121.180000,78.520470,5190700
2013-03-25,121.500000,121.559998,119.559998,120.180000,77.872543,6345300
2013-03-26,120.739998,121.129997,120.320000,120.980003,78.390907,4256400
2013-03-27,120.500000,120.709999,119.699997,120.190002,77.878998,4329600
2013-03-28,120.440002,120.730003,118.760002,118.820000,76.991302,8280100
2013-04-01,118.989998,119.860001,118.760002,119.610001,77.503181,4322200
2013-04-02,119.839996,119.949997,118.660004,119.000000,77.107918,4813900
2013-04-03,119.180000,119.250000,117.349998,117.779999,76.317390,7175000
2013-04-04,117.930000,118.680000,117.169998,118.070000,76.505310,5409700
2013-04-05,116.639999,117.639999,116.169998,117.519997,76.148933,5029900
2013-04-08,117.449997,117.870003,116.650002,117.809998,76.336823,4117400
2013-04-09,117.989998,118.870003,117.629997,118.639999,76.874672,4849700
2013-04-10,118.889999,119.830002,118.510002,119.639999,77.522614,5452000
2013-04-11,119.959999,121.150002,119.519997,120.949997,78.371452,6092300
2013-04-12,120.459999,120.900002,119.500000,119.940002,77.717010,6391700
2013-04-15,118.809998,118.900002,116.500000,116.570000,75.533363,9766800
2013-04-16,117.339996,117.500000,116.209999,117.010002,75.818466,6511400
2013-04-17,116.400002,116.400002,114.120003,114.809998,74.392921,8291200
2013-04-18,114.879997,116.120003,114.599998,115.589996,74.898361,6451600
2013-04-19,116.360001,116.949997,115.830002,115.900002,75.099243,7573200
2013-04-22,116.389999,117.099998,115.889999,116.570000,75.533363,5435700
2013-04-23,116.989998,118.089996,115.900002,117.480003,76.123009,6745200
2013-04-24,118.040001,118.680000,117.980003,118.279999,76.641388,4559000
2013-04-25,119.070000,120.000000,118.300003,118.510002,76.790421,5602800
2013-04-26,119.000000,120.410004,118.680000,120.040001,77.781807,6012200
2013-04-29,120.440002,121.599998,120.040001,121.320000,78.611183,5158500
2013-04-30,121.050003,122.010002,120.120003,122.010002,79.058304,6907400
2013-05-01,121.250000,121.570000,120.050003,120.269997,77.930855,6082100
2013-05-02,121.000000,122.330002,120.629997,122.040001,79.077744,5066100
2013-05-03,122.690002,123.910004,122.459999,123.489998,80.017281,6384300
2013-05-06,123.320000,123.779999,122.709999,123.250000,79.861763,4668700
2013-05-07,123.349998,123.720001,122.540001,123.040001,79.725716,4412600
2013-05-08,122.980003,123.599998,122.849998,123.360001,79.933052,4479800
2013-05-09,123.459999,123.949997,122.959999,123.639999,80.114494,9237500
2013-05-10,123.379997,123.709999,122.110001,123.230003,79.848824,10581700
2013-05-13,122.900002,123.099998,122.169998,122.849998,79.602600,16870100
