Date,Open,High,Low,Close,Adj Close,Volume
2013-01-02,17.497499,17.642500,17.452499,17.629999,13.290915,8953200
2013-01-03,17.650000,17.707500,17.582500,17.632500,13.292804,4909200
2013-01-04,17.660000,17.737499,17.612499,17.719999,13.358765,3739200
2013-01-07,17.712500,17.735001,17.594999,17.637501,13.296569,5578400
2013-01-08,17.645000,17.825001,17.597500,17.825001,13.437925,7972400
2013-01-09,17.827499,17.827499,17.632500,17.700001,13.343687,5231600
2013-01-10,17.764999,17.877501,17.690001,17.872499,13.473729,5876400
2013-01-11,17.952499,17.969999,17.855000,17.945000,13.528385,6177600
2013-01-14,17.895000,17.987499,17.875000,17.922501,13.511425,5605200
2013-01-15,17.885000,17.982500,17.855000,17.969999,13.547236,3957600
2013-01-16,17.910000,17.962500,17.807501,17.827499,13.439805,5654400
2013-01-17,17.740000,17.847500,17.655001,17.770000,13.396458,5892400
2013-01-18,17.825001,17.907499,17.792500,17.887501,13.485043,7058000
2013-01-22,17.870001,18.010000,17.867500,17.995001,13.566081,8861600
2013-01-23,17.900000,17.959999,17.837500,17.947500,13.530270,7762800
2013-01-24,17.959999,18.087500,17.930000,18.025000,13.588699,4448400
2013-01-25,18.107500,18.129999,17.917500,18.125000,13.664088,4953200
2013-01-28,18.212500,18.212500,17.975000,18.100000,13.645241,6053200
2013-01-29,18.132500,18.217501,18.035000,18.152500,13.684819,7754000
2013-01-30,18.135000,18.139999,18.000000,18.000000,13.569850,8636400
2013-01-31,18.000000,18.055000,17.930000,18.012501,13.579275,8068400
2013-02-01,18.112499,18.177500,18.065001,18.070000,13.622622,6379600
2013-02-04,18.042500,18.097500,17.980000,17.997499,13.567966,5545200
2013-02-05,18.075001,18.115000,18.014999,18.040001,13.600006,5838000
2013-02-06,18.000000,18.002501,17.907499,18.002501,13.571738,9534000
2013-02-07,18.057501,18.157499,17.957500,18.062500,13.616971,9359600
2013-02-08,18.065001,18.072500,17.980000,18.025000,13.588699,4228000
2013-02-11,18.002501,18.055000,17.995001,18.045000,13.603776,4388400
2013-02-12,18.032499,18.139999,18.007500,18.122499,13.662205,7118800
2013-02-13,18.145000,18.230000,18.105000,18.137501,13.673514,6005600
2013-02-14,18.084999,18.160000,17.959999,18.049999,13.607543,7118000
2013-02-15,18.094999,18.150000,18.057501,18.125000,13.664088,9880400
2013-02-19,18.172501,18.260000,18.137501,18.225000,13.739477,10432800
2013-02-20,18.225000,18.352501,18.209999,18.235001,13.747012,23429200
2013-02-21,18.260000,18.270000,18.129999,18.132500,13.669744,5299600
2013-02-22,18.150000,18.260000,18.150000,18.187500,13.711207,23989600
2013-02-25,18.212500,18.375000,18.047501,18.047501,13.605660,27490000
2013-02-26,18.102501,18.200001,17.982500,18.067499,13.620734,24193200
2013-02-27,17.860001,17.992500,17.855000,17.985001,13.683506,8867600
2013-02-28,17.969999,18.087500,17.942499,17.967501,13.670193,8419200
2013-03-01,17.962500,18.092501,17.877501,18.090000,13.763391,8204800
